   4.8685560496058398E-003   19767351.700174235     
   9.7210809939294041E-003   19767354.712953955     
   1.4592151706537590E-002   19767357.462452762     
   1.9470862197717150E-002   19767359.944251113     
   2.4334956420633332E-002   19767362.151553657     
   2.9208311300162049E-002   19767364.099585973     
   3.4057640034900090E-002   19767365.780154016     
   3.8936205729238067E-002   19767367.215245884     
   4.3804896505192252E-002   19767368.395778269     
   4.8658581715490458E-002   19767369.326356627     
   5.3518794807659580E-002   19767370.015674792     
   5.8397568298068532E-002   19767370.467506632     
   6.3263371694470619E-002   19767370.682462353     
   6.8130240673954873E-002   19767370.665967334     
   7.2992146015066914E-002   19767370.422250658     
   7.7858778955103111E-002   19767369.954777636     
   8.2726083509716886E-002   19767369.267503239     
   8.7594571194479026E-002   19767368.364170514     
   9.2463707317953003E-002   19767367.248699658     
   9.7328526636138293E-002   19767365.926404886     
  0.10219360698993570        19767364.400236584     
  0.10705882933793730        19767362.674140826     
  0.11192373039475750        19767360.752226774     
  0.11679648015711930        19767358.634757046     
  0.12165918505794961        19767356.333572920     
  0.12652841630833991        19767353.844977081     
  0.13139438377687879        19767351.177725255     
  0.13625787778148410        19767348.335636355     
  0.14112980033594039        19767345.315959018     
  0.14599386310350651        19767342.132695317     
  0.15086232301310259        19767338.781943746     
  0.15572230080491289        19767335.276703991     
  0.16059162480008929        19767331.608012356     
  0.16545443730140821        19767327.791611709     
  0.17032630444328509        19767323.819109373     
  0.17518901874835530        19767319.709290527     
  0.18006016175426001        19767315.451271292     
  0.18492652506611321        19767311.060378291     
  0.18978901822829991        19767306.540088680     
  0.19465580641831190        19767301.886729550     
  0.19952263501297751        19767297.108133402     
  0.20438912483918459        19767292.208621699     
  0.20925463233859271        19767287.192827705     
  0.21412185817125789        19767282.059253342     
  0.21898916070970220        19767276.807701740     
  0.22385756398067860        19767271.438458793     
  0.22872337778753829        19767265.950554080     
  0.23359096533347171        19767260.345325261     
  0.23845497854530781        19767254.621352307     
  0.24332082225247070        19767248.779832594     
  0.24818772461794150        19767242.820440955     
  0.25305392570094232        19767236.742577367     
  0.25792086044445273        19767230.546847209     
  0.26278678003179518        19767224.232794434     
  0.26765391161294028        19767217.801185690     
  0.27251935257305948        19767211.251330581     
  0.27738671096998951        19767204.584178396     
  0.28225228136321662        19767197.797857154     
  0.28711947976827501        19767190.894014392     
  0.29198680891357282        19767183.872328073     
  0.29685360628961699        19767176.732506800     
  0.30171796668075601        19767169.473668687     
  0.30658665515794359        19767162.099328719     
  0.31145121182053948        19767154.604791164     
  0.31631826980233457        19767146.993242081     
  0.32118518701959692        19767139.263455302     
  0.32605195870087622        19767131.415463809     
  0.33091963317374962        19767123.450116336     
  0.33578557507902462        19767115.366094824     
  0.34065064266625322        19767107.163807068     
  0.34551773068644709        19767098.844959155     
  0.35038312629404611        19767090.406430822     
  0.35524993046072811        19767081.850388385     
  0.36011724859520672        19767073.176114470     
  0.36498506109873791        19767064.384377956     
  0.36984923232053890        19767055.472435497     
  0.37471669706717969        19767046.445532385     
  0.37958385570806241        19767037.300368525     
  0.38445042729240803        19767028.036474273     
  0.38931660513894689        19767018.653974600     
  0.39418349369821631        19767009.154498849     
  0.39905020062194091        19766999.536788031     
  0.40391836502794232        19766989.802021217     
  0.40878378752691491        19766979.946250141     
  0.41365009301571448        19766969.973686963     
  0.41851725721505773        19766959.884476386     
  0.42338334321485271        19766949.676166389     
  0.42824948109660538        19766939.348987885     
  0.43311544255728851        19766928.903811585     
  0.43798222394231162        19766918.341530446     
  0.44285063156972843        19766907.663354941     
  0.44771678211613147        19766896.864828337     
  0.45258316616306399        19766885.949169409     
  0.45744963161524849        19766874.914377321     
  0.46231676681501938        19766863.761728305     
  0.46718349749685301        19766852.490674324     
  0.47205051849588869        19766841.102952786     
  0.47691760212334011        19766829.598143339     
  0.48178361746663700        19766817.973503720     
  0.48664965740806532        19766806.230493173     
  0.49151627261430381        19766794.370260172     
  0.49638307414735777        19766782.392126314     
  0.50124915178935059        19766770.294517361     
  0.50611666539760192        19766758.081190486     
  0.51098384745304570        19766745.749051202     
  0.51584990948160814        19766733.297354389     
  0.52071732580242081        19766720.729961798     
  0.52558374921416440        19766708.043839097     
  0.53044954857889481        19766695.238430209     
  0.53531704937630953        19766682.317382820     
  0.54018363945286452        19766669.275784720     
  0.54505132324982208        19766656.117505420     
  0.54991764016581968        19766642.839818459     
  0.55478436423162480        19766629.444738060     
  0.55965094172125807        19766615.933501210     
  0.56451665393910588        19766602.302751780     
  0.56938370510208047        19766588.556062359     
  0.57424985308887977        19766574.688645255     
  0.57911662781701889        19766560.704022788     
  0.58398333293195981        19766546.601507373     
  0.58885104407571520        19766532.383244067     
  0.59371750532080103        19766518.043269642     
  0.59858389726877803        19766503.584725469     
  0.60345040778995229        19766489.008966580     
  0.60831755040898028        19766474.317761801     
  0.61318403159666757        19766459.507004619     
  0.61805072734557631        19766444.577890500     
  0.62291826636607761        19766429.532814622     
  0.62778493855566708        19766414.367722787     
  0.63265226843736844        19766399.086347513     
  0.63751927832353150        19766383.686499488     
  0.64238497316601895        19766368.165945292     
  0.64725129222415767        19766352.528804418     
  0.65211854141893255        19766336.775197867     
  0.65698579712264227        19766320.903374687     
  0.66185204718126989        19766304.910303138     
  0.66671895976957674        19766288.801212762     
  0.67158633980869054        19766272.576675069     
  0.67645250487398656        19766256.230376367     
  0.68131919130356322        19766239.766543940     
  0.68618672156497185        19766223.186453760     
  0.69105315996889938        19766206.485928487     
  0.69592017779449156        19766189.671333726     
  0.70078680829503215        19766172.738322165     
  0.70565296802365263        19766155.683204494     
  0.71052042875627153        19766138.513419800     
  0.71538774032954633        19766121.224773180     
  0.72025447286446820        19766103.815800086     
  0.72512085616972854        19766086.289095677     
  0.72998845981494132        19766068.651309721     
  0.73485421027124531        19766050.887486257     
  0.73972124807784245        19766033.007884752     
  0.74458858366966496        19766015.010429878     
  0.74945522320978819        19765996.895933524     
