3.0707679433730259e+00	-9.9774970199895622e-03	9.8728253356366635e-01	3.4927596941557018e-02	-2.8829609484123577e+00	-1.1519297238617496e+00	1.5852746088326343e+01	-2.5102431268098684e+00	-2.3200962071631260e+01
3.0738448104762011e+00	-9.1215833227538019e-03	9.9139007665379719e-01	2.5994995664639788e-02	-2.9153443629891340e+00	-9.3893635538573328e-01	1.6915217474803832e+01	-1.8617186356253628e+00	-2.1335942681861990e+01
3.0769216775793762e+00	-7.2620192096252891e-03	9.9820309197231460e-01	3.6432873268571289e-03	-2.9857613905696399e+00	-7.3961790562866492e-01	-1.8266067054277684e+01	-3.3751354393189903e-01	1.9100109048242643e+01
3.0799985446825513e+00	-4.8636800965539398e-03	1.0062085008136457e+00	-3.5996202596918526e-02	-3.0894501265956400e+00	3.6663387190202246e-01	-1.4979730180807126e+01	7.3212422466554372e-01	2.2163524508569598e+01
3.0830754117857264e+00	-2.5944788698787297e-03	1.0145777232467117e+00	-9.2066460779615514e-02	-3.2071000799417719e+00	1.1117594710947105e+00	-1.2366707170109683e+01	2.0302039131462934e+00	2.5343886412455170e+01
3.0861522788889015e+00	-1.0911743021248283e-03	1.0202454809590273e+00	-1.4532230704526344e-01	-3.2959508242589819e+00	1.4737513086522955e+00	-1.0871735047130226e+01	3.0123049584531310e+00	2.7546099874876674e+01
3.0892291459920767e+00	-7.9583811868933223e-04	1.0192002411271581e+00	-1.5574520363603636e-01	-3.3072934813480703e+00	1.5283910863047467e+00	-1.0634361780112366e+01	3.1841767134647800e+00	2.7845350920094013e+01
3.0923060130952513e+00	-1.8601387910247920e-03	1.0121588937274955e+00	-1.1113799945687042e-01	-3.2294866476291784e+00	1.2745473162804681e+00	-1.1724694172259865e+01	2.4164275817048599e+00	2.6000809977503657e+01
3.0953828801984264e+00	-4.0983653003287233e-03	1.0029562971526409e+00	-4.8336263325221167e-02	-3.0988657723499489e+00	5.9845595919702710e-01	-1.4182523357234325e+01	1.0565995059684492e+00	2.2653702683775283e+01
3.0984597473016016e+00	-6.9534784218102108e-03	9.9341407485238253e-01	4.9837132819675499e-04	-2.9670928232569342e+00	-6.0401443792834808e-01	-1.7726425748333799e+01	-2.3420249596263942e-01	1.9045894625636667e+01
3.1015366144047762e+00	-9.6329026155518877e-03	9.8361756375994136e-01	2.9440458849473244e-02	-2.8657897471659917e+00	-1.0209853450244351e+00	1.6258789927665088e+01	-2.0652009887882139e+00	-2.1440668623291796e+01
3.1046134815079514e+00	-1.1410046077835984e-02	9.7572061798096876e-01	4.3058796775851747e-02	-2.8062496866257436e+00	-1.3492610607776581e+00	1.4700179818348312e+01	-3.1660883399765902e+00	-2.4060611368938364e+01
3.1076903486111269e+00	-1.1798462089857511e-02	9.7369778005676089e-01	4.5269979280940821e-02	-2.7930573931504843e+00	-1.3960369041071339e+00	1.4376587502161126e+01	-3.3930286856420393e+00	-2.4588039525623948e+01
3.1107672157143016e+00	-1.0701416068777725e-02	9.7726498364044834e-01	3.6920269689429623e-02	-2.8266382815855411e+00	-1.2066775939996388e+00	1.5260801656831411e+01	-2.6469547341811346e+00	-2.2812863932743952e+01
3.1123056492658896e+00	-9.6827732963599995e-03	9.7988884557171330e-01	2.8188871454546193e-02	-2.8603117856800204e+00	-9.9045832755665564e-01	1.6162477564781717e+01	-2.0064429465806981e+00	-2.1251139058677872e+01
3.1138440828174767e+00	-8.4417769240413328e-03	9.8265882680308880e-01	1.5785996375700877e-02	-2.9048254543610201e+00	-6.6315918641124705e-01	1.7360243107110755e+01	-1.2879109824885764e+00	-1.9434742673067163e+01
3.1153825163690643e+00	-7.0686193493479038e-03	9.8559943057302213e-01	-8.3038201226509536e-04	-2.9594590958050704e+00	-5.7831752986835094e-01	-1.7537531197659796e+01	-2.1088052229855614e-01	1.8812111278484149e+01
3.1169209499206523e+00	-5.6666827221842232e-03	9.8877308420796384e-01	-2.1980059978419737e-02	-3.0223200891798863e+00	4.8166132303658155e-02	-1.5726753988058663e+01	3.5457822353702512e-01	2.0429665681506474e+01
3.1184593834722394e+00	-4.3372366749624388e-03	9.9206910596292619e-01	-4.7426527511398635e-02	-3.0899252287258117e+00	5.5015132539727352e-01	-1.4129451974128452e+01	9.8899968318621712e-01	2.2085854674820197e+01
3.1199978170238269e+00	-3.1658499528799161e-03	9.9512920014892869e-01	-7.5917530783639400e-02	-3.1571390969486890e+00	9.2145281752204244e-01	-1.2818830451563068e+01	1.6246311499104560e+00	2.3637410399255614e+01
3.1215362505754150e+00	-2.2192143534339776e-03	9.9742199159430101e-01	-1.0461320147134832e-01	-3.2173583524471661e+00	1.1768454602527703e+00	-1.1826452711775609e+01	2.1862031752055686e+00	2.4943828862329156e+01
3.1230746841270021e+00	-1.5438559558002807e-03	9.9843376632969361e-01	-1.2900684110291277e-01	-3.2635544076083365e+00	1.3365636715845395e+00	-1.1157935916517223e+01	2.6074789162196668e+00	2.5886809509457251e+01
3.1261515512301772e+00	-1.0946373334026374e-03	9.9591274880086755e-01	-1.4614733450818804e-01	-3.2938566358334547e+00	1.4266907171819518e+00	-1.0758727007059511e+01	2.8705300202851314e+00	2.6409028013979466e+01
3.1292284183333523e+00	-1.8145963647296333e-03	9.9002227841612622e-01	-1.1476506335554586e-01	-3.2394864305345092e+00	1.2441189258006413e+00	-1.1523203747890079e+01	2.3490206604488417e+00	2.5137886238734026e+01
3.1323052854365274e+00	-3.4494247966653509e-03	9.8526481002632216e-01	-6.3087151341404329e-02	-3.1344411639106409e+00	7.6569128976375589e-01	-1.3294267950128084e+01	1.3339579728038649e+00	2.2685798155532623e+01
3.1353821525397021e+00	-5.5653912175862340e-03	9.8035558189440719e-01	-1.8761716664564335e-02	-3.0197376507994553e+00	-1.7628813144698732e-02	-1.5709931451577797e+01	2.8290116799348053e-01	1.9988723481166836e+01
3.1384590196428772e+00	-7.6236028982117577e-03	9.7290584197274443e-01	9.9233380456801839e-03	-2.9225050802243246e+00	-4.7472627708439674e-01	1.7833510190054579e+01	-9.3314099378069604e-01	-1.8094841577875709e+01
3.1415358867460519e+00	-9.1208920398577076e-03	9.6812864103617002e-01	2.4974040029082982e-02	-2.8579308985173495e+00	-8.8673750490806480e-01	1.6543490490838622e+01	-1.6581294087129006e+00	-1.9747086090974566e+01
3.1446127538492270e+00	-9.7527889946577833e-03	9.7146533007882063e-01	2.9729048778980017e-02	-2.8310104982623270e+00	-1.0257659879511132e+00	1.6115681149500826e+01	-1.9432943558772777e+00	-2.0277072418259610e+01
3.1476896209524021e+00	-9.5219596074111994e-03	9.7862159643630731e-01	2.6031869019949330e-02	-2.8349741179047951e+00	-9.4336986687601443e-01	1.6428654549132244e+01	-1.7443329401628835e+00	-1.9718121041395403e+01
3.1507664880555772e+00	-8.6785592705535212e-03	9.8088063268072101e-01	1.4823851533796678e-02	-2.8573062962544560e+00	-6.5456356250820047e-01	1.7300125461445607e+01	-1.2062754299867642e+00	-1.8437560203184610e+01
3.1538433551587524e+00	-7.5287402653631905e-03	9.7860203520496003e-01	-2.2158098298667491e-03	-2.8912522435596557e+00	-5.5993932569312854e-01	-1.6927593140609630e+01	-1.9318484511909162e-01	1.8469750172757085e+01
3.1569202222619275e+00	-6.3384937225544240e-03	9.8003266863658789e-01	-2.1769594163425592e-02	-2.9358023218187403e+00	-1.7745757801762468e-04	-1.5591162066975045e+01	3.3660707004210877e-01	1.9626978095499581e+01
3.1599970893651026e+00	-5.3573387527647729e-03	9.8490090244455530e-01	-3.9331659148853657e-02	-2.9818493747385415e+00	3.8194559298355218e-01	-1.4630085253051094e+01	7.8993115389831348e-01	2.0519957161831858e+01
3.1630739564682777e+00	-4.7690327737800482e-03	9.8478442557389156e-01	-5.0299079673046886e-02	-3.0134349055628880e+00	5.7531477394951114e-01	-1.4083425154596537e+01	1.0548674475099635e+00	2.1024768516532070e+01
3.1661508235714524e+00	-4.5983815113503287e-03	9.7808330043702463e-01	-5.2250474117457486e-02	-3.0251069708656626e+00	6.0241416891779254e-01	-1.3897695884403783e+01	1.0937371481818634e+00	2.1146170519540295e+01
3.1692276906746275e+00	-4.7307041765974134e-03	9.7199799462131720e-01	-4.6382439128368771e-02	-3.0250599728024414e+00	5.0028493352732728e-01	-1.3973159429700548e+01	9.4276077357190557e-01	2.0977991920479724e+01
3.1723045577778026e+00	-5.0172462226516805e-03	9.7127928191041701e-01	-3.6046110167153277e-02	-3.0212069811090529e+00	3.1764029442859926e-01	-1.4202152769537454e+01	6.8296650932702607e-01	2.0641780850833786e+01
3.1753814248809773e+00	-5.3574826011002384e-03	9.7145774615138880e-01	-2.4759110529796402e-02	-3.0115584724948108e+00	1.0978940350572255e-01	-1.4512531567045386e+01	4.0328965929012356e-01	2.0224407310952177e+01
3.1784582919841524e+00	-5.6926494835519547e-03	9.6743109790446524e-01	-1.5188159725981835e-02	-2.9929704824673382e+00	-7.8364211361804118e-02	-1.4879786650646412e+01	1.6895468084692447e-01	1.9763239833362746e+01
3.1815351590873275e+00	-5.9786912297999139e-03	9.6166480174348468e-01	-8.5917260801858936e-03	-2.9705898841492822e+00	-2.2485937088981750e-01	-1.5287567402495949e+01	8.2799058825796523e-03	1.9285948806587886e+01
3.1846120261905027e+00	-6.2100979597549755e-03	9.5905145125775482e-01	-4.8740414125640619e-03	-2.9518641001743213e+00	-3.2997910737450709e-01	-1.5717786360593463e+01	-8.1295119438753449e-02	1.8816729140225601e+01
3.1876888932936778e+00	-6.4427886562616011e-03	9.5933132383365027e-01	-3.1072314388203457e-03	-2.9382000704643132e+00	-4.1117722428413106e-01	-1.6149220863568765e+01	-1.2245319943089905e-01	1.8375753547465127e+01
3.1907657603968529e+00	-6.7594218814188119e-03	9.5798701360121175e-01	-2.0792043805741519e-03	-2.9258994035072443e+00	-4.9409434535775010e-01	-1.6555279412595173e+01	-1.4599791327374811e-01	1.7981033425021675e+01
3.1938426275000280e+00	-7.1910944248549831e-03	9.5352113547994277e-01	-7.4333556679991768e-04	-2.9135762315902221e+00	-5.9878434772792699e-01	-1.6900665165831903e+01	-1.7860559515940988e-01	1.7651629339361218e+01
3.1969194946032031e+00	-7.6662799854129195e-03	9.4914591118126268e-01	1.2262235328969831e-03	-2.9041429871091640e+00	-7.1977811922849222e-01	-1.7133321145913904e+01	-2.2835456438028867e-01	1.7415936074680300e+01
3.1999963617063778e+00	-8.0382260644512576e-03	9.4750420874596186e-01	3.0430218215171624e-03	-2.9006954897663277e+00	-8.1361842899612813e-01	-1.7176087709937391e+01	-2.7512604812936914e-01	1.7323755903198702e+01
3.2030732288095529e+00	-8.1446059566746432e-03	9.4796850926499820e-01	3.1512344289281917e-03	-2.9040220738530493e+00	-8.1439277020248835e-01	-1.6943249234723002e+01	-2.8004464076732194e-01	1.7440850255261196e+01
3.2061500959127285e+00	-7.8301192478679536e-03	9.4953190065548787e-01	-4.0053880129117830e-04	-2.9151349763889649e+00	-6.6228271000647243e-01	-1.6370406554939319e+01	-1.9487012598959552e-01	1.7836990010428256e+01
3.2092269630159032e+00	-6.9762019727685380e-03	9.5326588361859044e-01	-9.7378460904108000e-03	-2.9373191988811569e+00	-3.3606428723262399e-01	-1.5447218840755236e+01	3.1330166570797346e-02	1.8569028076423482e+01
3.2123038301190783e+00	-5.5996401167994064e-03	9.5875250184706740e-01	-2.6858839985945040e-02	-2.9717956006148176e+00	1.2170901829670325e-01	-1.4245021507001221e+01	4.3681525467121912e-01	1.9650927258597942e+01
3.2153806972222529e+00	-3.9391497628459404e-03	9.6310129789076515e-01	-5.2193038636713956e-02	-3.0141209227046213e+00	6.0372324176072667e-01	-1.2940037299454650e+01	1.0045471509477504e+00	2.0990545189297123e+01
3.2184575643254281e+00	-2.4268222658859096e-03	9.6641610400551692e-01	-8.1093347865232229e-02	-3.0547380181309762e+00	9.8309044396044798e-01	-1.1821516741041714e+01	1.6005228742576716e+00	2.2286460724921689e+01
3.2215344314286032e+00	-1.5769499712401018e-03	9.7080796546818449e-01	-1.0098186296690199e-01	-3.0783434356566879e+00	1.1752140195642278e+00	-1.1195621846869177e+01	1.9815498364287722e+00	2.3058945388545702e+01
3.2246112985317783e+00	-1.8406426925632934e-03	9.7379563453610973e-01	-9.6051836252648876e-02	-3.0636077646139186e+00	1.1299607154926641e+00	-1.1318559474449065e+01	1.9043268205956601e+00	2.2830542559708029e+01
3.2276881656349534e+00	-3.4449865373194248e-03	9.6918689492709564e-01	-6.3791337955528493e-02	-2.9961456735349046e+00	7.7800762111146782e-01	-1.2403892941195624e+01	1.2841664272944238e+00	2.1377041182233594e+01
3.2307650327381285e+00	-6.2595368123189070e-03	9.5668977919001297e-01	-2.1353149042791057e-02	-2.8898555066108602e+00	-2.5837911292400685e-03	-1.4597334230357481e+01	3.1387248844420601e-01	1.8931077945255367e+01
3.2338418998413037e+00	-9.6724909550497187e-03	9.4517003821076984e-01	1.3606486254223933e-02	-2.7821126372852918e+00	-5.9562115042157882e-01	1.6175885245458279e+01	-1.2832084115456355e+00	-1.7786546004225336e+01
3.2369187669444788e+00	-1.2775270026522430e-02	9.3886204791270367e-01	3.5725346162729973e-02	-2.7002473742901798e+00	-1.1452895353485415e+00	1.3901059589987369e+01	-2.8050890731197713e+00	-2.1295798169758378e+01
3.2399956340476534e+00	-1.4753461312401930e-02	9.3250009602167661e-01	4.6447111480217712e-02	-2.6519082646400562e+00	-1.3576514824385906e+00	1.2573161924105250e+01	-3.9407921830487291e+00	-2.3888921817946418e+01
3.2430725011508286e+00	-1.4942493812416994e-02	9.2617684531890121e-01	4.7517244750998576e-02	-2.6442241505697863e+00	-1.3650329640754484e+00	1.2358149962006422e+01	-4.0706090359410574e+00	-2.4284235116161796e+01
3.2461493682540037e+00	-1.2925919587109895e-02	9.2736974145031947e-01	3.7795264116537095e-02	-2.6915198534955445e+00	-1.1620604309776175e+00	1.3443164510646385e+01	-2.9635640598967816e+00	-2.1889278657286198e+01
3.2492262353571784e+00	-8.8472596581979993e-03	9.3818989469501046e-01	8.9558185554503272e-03	-2.8106058350056449e+00	-4.5959189733061900e-01	1.6219804537974206e+01	-1.0264596626277112e+00	-1.7317888326996176e+01
3.2523031024603535e+00	-3.6166592020424413e-03	9.5167447276789219e-01	-6.4544595417303632e-02	-3.0166763707725375e+00	7.2991548021128128e-01	-1.2274608586327115e+01	1.2145551148060889e+00	2.0911148182995294e+01
3.2553799695635290e+00	1.3248805404619337e-03	9.6196371177290863e-01	-2.4784040450662562e-01	-3.2978950641324603e+00	1.6836679724963293e+00	-8.4157522167972623e+00	3.6396143537862420e+00	2.6615143829249163e+01
3.2584568366667037e+00	4.5785239816372421e-03	9.7073514609083700e-01	-5.5870949625531285e-01	-3.4889498443099498e+00	2.1584216894295114e+00	-6.3637866864990418e+00	5.6023096771117329e+00	3.1139191518028966e+01
3.2615337037698788e+00	5.1340942726736272e-03	9.7708556976917105e-01	-6.5370082476646607e-01	-3.5077222337315415e+00	2.2372999509158213e+00	-5.9671458066731891e+00	6.0148385571254082e+00	3.2237996356093063e+01
3.2646105708730544e+00	2.6333020252696411e-03	9.7361606612158047e-01	-3.7514080775334885e-01	-3.4008251923023392e+00	1.8405413427552966e+00	-7.1708269223187733e+00	4.5481980628814327e+00	2.9038157721606041e+01
3.2676874379762291e+00	-2.6028540387282770e-03	9.5801615405569507e-01	-9.6152257294005242e-02	-3.0540811033496791e+00	9.7203753361207768e-01	-1.0668520197701818e+01	1.8335378104557059e+00	2.2728214851872131e+01
3.2707643050794042e+00	-9.4069715000664710e-03	9.3847006312540115e-01	8.5603690837597838e-03	-2.7509675006693843e+00	-4.6841653286786666e-01	1.6199407189966450e+01	-1.0434327052904753e+00	-1.6825353518318352e+01
3.2738411721825793e+00	-1.5795460468044521e-02	9.2482292521459275e-01	4.4180120658071205e-02	-2.5660731908499939e+00	-1.3346112153792369e+00	1.1840417701157135e+01	-4.1316454890004870e+00	-2.4456813340118025e+01
3.2769180392857544e+00	-1.9989205083822126e-02	9.1763700087503319e-01	5.5882750235050634e-02	-2.4732326717552748e+00	-1.4526187129967469e+00	9.7923220269130411e+00	-6.5743053486104674e+00	-3.0456654381736428e+01
3.2799949063889295e+00	-2.0931505281155359e-02	9.1322791435826212e-01	5.7206879584970921e-02	-2.4518164907053293e+00	-1.4345588053997729e+00	9.3613936924768151e+00	-7.1125690518336864e+00	-3.2018318821686506e+01
3.2830717734921042e+00	-1.8277622575650618e-02	9.1360470059675303e-01	5.0321440949864335e-02	-2.5017941051769279e+00	-1.3804150717518076e+00	1.0359600830090120e+01	-5.5005039780830076e+00	-2.8332609664585604e+01
3.2846102070436918e+00	-1.5725286537831635e-02	9.1690154133769308e-01	4.2180283979828218e-02	-2.5588182991932329e+00	-1.2665974936534417e+00	1.1536744527929324e+01	-4.0623166656922827e+00	-2.4919181434554858e+01
3.2861486405952793e+00	-1.2551848288680141e-02	9.2229067426379430e-01	2.8296411725913687e-02	-2.6422623970009753e+00	-9.7886212676723350e-01	1.3321942458249961e+01	-2.4377928505055637e+00	-2.0956192467441550e+01
3.2876870741468665e+00	-8.9871235833574106e-03	9.2914622367176636e-01	4.3655258468370192e-03	-2.7575264995763353e+00	-3.7557779222459065e-01	1.5818441945183370e+01	-8.9421608967514998e-01	-1.6923554142683763e+01
3.2892255076984540e+00	-5.3137543785092608e-03	9.3646723074071558e-01	-3.8076969965032577e-02	-2.9110271057728907e+00	3.1616816965810540e-01	-1.3263478021049840e+01	6.4688068376967212e-01	1.9005326262292083e+01
3.2907639412500416e+00	-1.8320904206133282e-03	9.4315622591148374e-01	-1.1644885858487415e-01	-3.1078212623176640e+00	1.1032266912669015e+00	-1.0261936750304457e+01	2.0249105125367843e+00	2.2654374282431561e+01
3.2923023748016291e+00	1.2056720941151251e-03	9.4836406152865538e-01	-2.6680419737816702e-01	-3.3394334654914499e+00	1.5881407708049406e+00	-7.9952535121997110e+00	3.5209389583939115e+00	2.6362566519056422e+01
3.2938408083532167e+00	3.6162946834555616e-03	9.5166031598741030e-01	-5.2584611134310111e-01	-3.5337487905974232e+00	1.9645085463081409e+00	-6.4437690606031355e+00	4.8577937162079543e+00	2.9657558594566709e+01
3.2953792419048042e+00	5.2792705846827223e-03	9.5298179413771078e-01	-7.9519138071340212e-01	-3.5901545387412614e+00	2.2545768829586130e+00	-5.5686385339028579e+00	5.8292173872610782e+00	3.2118839136884922e+01
3.2984561090079794e+00	6.1459340154212229e-03	9.5015011063522359e-01	-9.6398725034264243e-01	-3.5889472894661627e+00	2.3913562180933892e+00	-5.1445217239422449e+00	6.2965184581666618e+00	3.3540421824216622e+01
3.3015329761111545e+00	3.8286031980052145e-03	9.4104222975388596e-01	-6.0854757973121676e-01	-3.6211968946435102e+00	1.9533068866269696e+00	-6.1179937279235341e+00	4.8290645479751051e+00	3.0173330551352343e+01
3.3046098432143296e+00	-9.8330668757426768e-04	9.2963356138439024e-01	-1.4330069808354270e-01	-3.2385121835214856e+00	1.0813837447794188e+00	-9.2751918381504126e+00	2.2343389272527432e+00	2.3798474912751061e+01
3.3076867103175047e+00	-6.9672373970312449e-03	9.2122274054768138e-01	-7.4192345772407017e-03	-2.8743005186816175e+00	-3.6790631086885717e-01	-1.4501160170148191e+01	4.0676665343160057e-03	1.7430318103545932e+01
3.3107635774206798e+00	-1.2408384909508569e-02	9.1416857467521728e-01	3.0676986083610306e-02	-2.6596070937678751e+00	-9.7820344667102388e-01	1.3224726193998769e+01	-2.4427672241431777e+00	-2.0456964787500922e+01
3.3138404445238545e+00	-1.5871880675114844e-02	9.0665895071706859e-01	4.0062582765054769e-02	-2.5469011335688756e+00	-1.2037721732970093e+00	1.1294805457144211e+01	-3.9267764936766500e+00	-2.4621985330141193e+01
3.3169173116270296e+00	-1.6589360770554853e-02	9.0623398407794287e-01	3.8220881948693976e-02	-2.5143263804626153e+00	-1.1919773341207478e+00	1.0991177913551322e+01	-4.0665009320998635e+00	-2.5329534728845402e+01
3.3199941787302047e+00	-1.4641767878613397e-02	9.1520738931597567e-01	2.8962749996061635e-02	-2.5531888082793621e+00	-1.0369288425184102e+00	1.1997513047296696e+01	-2.9874234651696625e+00	-2.2724008974691358e+01
3.3215326122817919e+00	-1.2945342816879295e-02	9.2021123727332421e-01	2.1093391637350765e-02	-2.5964400354672952e+00	-8.6509959091764643e-01	1.2978289594474269e+01	-2.1935552154163522e+00	-2.0629993745681475e+01
3.3230710458333794e+00	-1.0981322023798335e-02	9.2392268589562310e-01	1.0424184074701970e-02	-2.6540300133457420e+00	-5.9626852921968221e-01	1.4261061399420459e+01	-1.3779399319008512e+00	-1.8343087214333856e+01
3.3246094793849670e+00	-8.9170670692408083e-03	9.2604847507948107e-01	-3.5675257705163341e-03	-2.7247529140630373e+00	-2.1921807914927627e-01	1.5789090534232955e+01	-6.4403789910095566e-01	-1.6105309421332510e+01
3.3261479129365545e+00	-6.9132904526052145e-03	9.2697393531237038e-01	-2.1147008267829916e-02	-2.8064813347232205e+00	-6.0093862789549486e-02	-1.4107490059026578e+01	2.4422634508718336e-01	1.7449230320894060e+01
3.3276863464881421e+00	-5.1188443943182334e-03	9.2732519729954965e-01	-4.1788358849488574e-02	-2.8948085409756814e+00	3.5318033696885109e-01	-1.2471001018985069e+01	7.3386257725548942e-01	1.9075344037650787e+01
3.3292247800397297e+00	-3.6577830256537213e-03	9.2750905174512077e-01	-6.3416287970948212e-02	-2.9819874491282312e+00	6.1328773205775600e-01	-1.1248331366322061e+01	1.1691109903870378e+00	2.0479959969871675e+01
3.3307632135913172e+00	-2.6069807279856922e-03	9.2740753058940950e-01	-8.2053183685177819e-02	-3.0577272444093389e+00	7.5311291915623546e-01	-1.0436554906576303e+01	1.4807432697778244e+00	2.1508032732974797e+01
3.3323016471429048e+00	-1.9943095900956127e-03	9.2636482503487527e-01	-9.2742752507453147e-02	-3.1113676434319348e+00	8.0104153447177384e-01	-1.0006071982697254e+01	1.6306389537425776e+00	2.2069741647175285e+01
3.3353785142460799e+00	-2.0001555204113221e-03	9.1866267839621729e-01	-8.1108729571145427e-02	-3.1283307718149609e+00	6.8896453607479091e-01	-1.0134503008802870e+01	1.4589615540962408e+00	2.1796472961098900e+01
3.3384553813492550e+00	-3.2416560897009063e-03	9.0630669351499860e-01	-4.5910767016602051e-02	-3.0493406640837004e+00	3.7397096871520008e-01	-1.1267831836768531e+01	9.0693917084964615e-01	2.0222474147893195e+01
3.3415322484524301e+00	-5.0040000606621496e-03	9.0139782638899968e-01	-1.8755443284463203e-02	-2.9499922559606331e+00	-3.2206214095280773e-02	-1.2873434228438235e+01	3.5606852270930639e-01	1.8343021103837174e+01
3.3446091155556052e+00	-6.5566431552883178e-03	9.0520634357717478e-01	-8.0881662543676857e-03	-2.8754373676916409e+00	-3.3199078756701550e-01	-1.4228333271307795e+01	4.5554558704316350e-02	1.6982706242567541e+01
3.3476859826587799e+00	-7.4384926511627415e-03	9.0724682637990317e-01	-1.1301908529587967e-02	-2.8324829112071659e+00	-3.3869327654478121e-01	-1.4693145010285480e+01	1.7332561939693791e-02	1.6521230584435994e+01
3.3507628497619550e+00	-7.5189106093896214e-03	9.0750476797199353e-01	-2.3807610414313073e-02	-2.8224623077215774e+00	-7.7827331490282869e-02	-1.4175218191237374e+01	2.1219994024651467e-01	1.6915133507514721e+01
3.3538397168651306e+00	-6.9703062381158143e-03	9.1315453596805818e-01	-4.0703413575827671e-02	-2.8433830851901143e+00	2.5246935354178446e-01	-1.3137465739182414e+01	5.2936800053600774e-01	1.7836628989381275e+01
