4.1019999999999239e+00	-1.0611738604978708e-10	-8.2367082796859743e-10	7.8773489995548800e-10	-9.8751928276641440e-11	5.7896073646035325e-12	-7.6894904246286690e-13	-1.0533652064024600e-06	1.0695460356093510e-07	-1.0391050464177374e-07	-1.0444645200262436e-06	-3.0625352900367880e-09	-1.5988178492687574e-08
4.2119999999999607e+00	-1.3609099118284822e-10	-9.5298289706361682e-10	8.8305489177214413e-10	-1.1170478636421999e-10	6.6839516472235664e-12	-8.9761113704114448e-13	-1.1696527788491370e-06	1.1844734078396017e-07	-1.1495726578129433e-07	-1.1591192954805924e-06	-3.4836912431906740e-09	-1.8267008392033639e-08
4.3229999999999977e+00	-1.4846204864123875e-10	-1.0618823857851812e-09	9.9015339573605391e-10	-1.2627405854298400e-10	7.7195203461013907e-12	-1.0467888346857183e-12	-1.2963786262137788e-06	1.3093524783499650e-07	-1.2700102777546634e-07	-1.2841558673210552e-06	-3.9439150395840911e-09	-2.0825919138241092e-08
4.4330000000000345e+00	-1.6110046550236077e-10	-1.1733426715644993e-09	1.1048960895268040e-09	-1.4220708743615577e-10	8.8608987373811199e-12	-1.2148545710239262e-12	-1.4317419762805229e-06	1.4423436930937355e-07	-1.3981384848550588e-07	-1.4176807890668725e-06	-4.4470897193822402e-09	-2.3635663990340197e-08
4.5440000000000715e+00	-1.7083528627521088e-10	-1.3026955515684377e-09	1.2265391473648087e-09	-1.5905065745615050e-10	1.0103052853265362e-11	-1.3978879961036629e-12	-1.5787016649242662e-06	1.5863053536599181e-07	-1.5366782115318962e-07	-1.5624951865253978e-06	-5.0181451888785829e-09	-2.6761129627420679e-08
4.6540000000001083e+00	-1.9992646579213361e-10	-1.5165321826355252e-09	1.3697000597884157e-09	-1.7845940236068290e-10	1.1609873421659751e-11	-1.6144158149923755e-12	-1.7350400246249162e-06	1.7389934283207279e-07	-1.6830305747737177e-07	-1.7162981227489475e-06	-5.5863359963357048e-09	-3.0192477394714475e-08
4.7650000000001453e+00	-2.4031704223158352e-10	-1.7097534559072550e-09	1.5253017877560867e-09	-1.9947283763922826e-10	1.3293053284757654e-11	-1.8555545017383805e-12	-1.9041538548787605e-06	1.9036838349500612e-07	-1.8407480019626283e-07	-1.8828129069290605e-06	-6.2109712097774958e-09	-3.3999667564482532e-08
4.8750000000001821e+00	-2.5055409939882130e-10	-1.8470348901250966e-09	1.6878985215618135e-09	-2.2198305909868157e-10	1.5097921785382633e-11	-2.1209268909244750e-12	-2.0835238235749284e-06	2.0778630803509711e-07	-2.0083977014586789e-07	-2.0595372537457463e-06	-6.8981835437876426e-09	-3.8136367535450553e-08
4.9850000000002188e+00	-2.7754937988091729e-10	-2.0027350245133057e-09	1.8603132802720085e-09	-2.4597576059649498e-10	1.7059932435997980e-11	-2.4113465845814817e-12	-2.2751383118920970e-06	2.2634270018607405e-07	-2.1865049687438644e-07	-2.2482490245176814e-06	-7.6532874679025118e-09	-4.2657775360330378e-08
5.0950000000002555e+00	-2.9150444362509242e-10	-2.1690795783081736e-09	2.0420559158408783e-09	-2.7142209889449976e-10	1.9178003350349417e-11	-2.7273634049246316e-12	-2.4795287874600084e-06	2.4608334623151428e-07	-2.3762233871097253e-07	-2.4494349975552525e-06	-8.4854363433038543e-09	-4.7589891229920350e-08
5.2060000000002926e+00	-3.4581934586456280e-10	-2.5625662073907812e-09	2.2476888606332088e-09	-2.9945369208057429e-10	2.1634527865856802e-11	-3.0838679005226714e-12	-2.6992300327639903e-06	2.6724717977891556e-07	-2.5782985874081140e-07	-2.6649019156593914e-06	-9.3508641883442892e-09	-5.3026323980849828e-08
5.3160000000003294e+00	-3.7010806543455379e-10	-2.8131764862918733e-09	2.4793908392461945e-09	-3.3021367657199965e-10	2.4472926041802234e-11	-3.4840822517586231e-12	-2.9308227299012855e-06	2.8950005069658514e-07	-2.7920761233830585e-07	-2.8926469236531510e-06	-1.0210887014867162e-08	-5.8920078519681851e-08
5.4260000000003661e+00	-3.8997466311042397e-10	-2.9966761357284044e-09	2.7279193950002334e-09	-3.6316585888335897e-10	2.7591823055998535e-11	-3.9231157721491082e-12	-3.1768418669424900e-06	3.1308362078361162e-07	-3.0194177571042167e-07	-3.1350239589380809e-06	-1.1128343423580245e-08	-6.5327981185285173e-08
5.5360000000004028e+00	-4.1690801234705968e-10	-3.0999859723257318e-09	2.9710329876630850e-09	-3.9654514609784602e-10	3.0711110641997063e-11	-4.3793603277496326e-12	-3.4379526904852009e-06	3.3805848347680697e-07	-3.2599674106436912e-07	-3.3923945655241198e-06	-1.2220011133339650e-08	-7.2227877546726012e-08
5.6470000000004399e+00	-4.7517401512228389e-10	-3.4809873058952666e-09	3.2391492439410605e-09	-4.3277588838149547e-10	3.4227286105166959e-11	-4.8853358522487061e-12	-3.7172158236791718e-06	3.6471263554729040e-07	-3.5154314259947814e-07	-3.6665214246629445e-06	-1.3368110272868370e-08	-7.9772711920585509e-08
5.7570000000004766e+00	-5.1515720952201439e-10	-3.8724078882840231e-09	3.5252913689118158e-09	-4.7113066626389969e-10	3.8061906364342477e-11	-5.4325558852496536e-12	-4.0101987927311013e-06	3.9261790884645364e-07	-3.7834833322184273e-07	-3.9540180952815316e-06	-1.4568385497843056e-08	-8.7859628071035407e-08
5.8670000000005134e+00	-5.4286750946228305e-10	-4.0741572276514041e-09	3.8316686936342383e-09	-5.1152576088675584e-10	4.2255610889981319e-11	-6.0214226483297958e-12	-4.3199483984941729e-06	4.2206267308241013e-07	-4.0669949678349677e-07	-4.2586505476595421e-06	-1.5837414878082030e-08	-9.6588853998914758e-08
5.9770000000005501e+00	-5.9034497942420155e-10	-4.5435515744191883e-09	4.1723619371987353e-09	-5.5531188667530372e-10	4.7018339406458614e-11	-6.6721707446376149e-12	-4.6470293540762102e-06	4.5309740073546562e-07	-4.3655120739021120e-07	-4.5795158095636776e-06	-1.7104558279958370e-08	-1.0602571853638283e-07
6.0880000000005872e+00	-6.2438165686557600e-10	-4.8197702163436271e-09	4.5232706429284905e-09	-6.0039463038027424e-10	5.2027701320732056e-11	-7.3574804130753075e-12	-4.9954012711914461e-06	4.8609540664890755e-07	-4.6838416152911271e-07	-4.9220553820921182e-06	-1.8539525642578312e-08	-1.1623613975130942e-07
6.1980000000006239e+00	-6.7153123298320036e-10	-5.3913093116725775e-09	4.8985306240594190e-09	-6.4754570194323449e-10	5.7493197821429191e-11	-8.0884242612471889e-12	-5.3593580299358867e-06	5.2051421905541739e-07	-5.0154472944182385e-07	-5.2788412369760355e-06	-2.0010655548592719e-08	-1.2712605921146490e-07
6.3090000000006610e+00	-7.2463165848686493e-10	-5.8004668395110716e-09	5.3142263506620711e-09	-6.9858034982946368e-10	6.3669021655189596e-11	-8.8940640389501850e-12	-5.7461509961545503e-06	5.5703759183610052e-07	-5.3680734149405128e-07	-5.6588890768084751e-06	-2.1498815025371850e-08	-1.3895682045923723e-07
6.4190000000006977e+00	-7.6835963650680063e-10	-6.2186278971811354e-09	5.7340485570114741e-09	-7.4993884330696903e-10	7.0032526152647407e-11	-9.7222396429217430e-12	-6.1495945280269611e-06	5.9508142739493165e-07	-5.7360151732638657e-07	-6.0552847557070219e-06	-2.3150633828868374e-08	-1.5147975046002558e-07
6.5300000000007348e+00	-8.0072214395191599e-10	-6.6173631835282480e-09	6.1934056469852045e-09	-8.0493548618989896e-10	7.7127824921462614e-11	-1.0624785241154466e-11	-6.5776068333324266e-06	6.3539095446213005e-07	-6.1266543656844980e-07	-6.4760190981666367e-06	-2.4842605903936683e-08	-1.6503703346772300e-07
6.7260000000008002e+00	-9.0379374225965028e-10	-7.6687169959507936e-09	7.0720498241474483e-09	-9.0752026635972386e-10	9.1062444922271598e-11	-1.2352167113077934e-11	-7.3868863900725394e-06	7.1148763251621016e-07	-6.8637331458812608e-07	-7.2705213924563024e-06	-2.8030258569375901e-08	-1.9130306553452742e-07
6.9220000000008657e+00	-9.9640793292632529e-10	-8.6030409138099532e-09	8.0410518587211238e-09	-1.0170632239301393e-09	1.0693731054531844e-10	-1.4255766702766570e-11	-8.2679191336592812e-06	7.9418953891133652e-07	-7.6674272695095752e-07	-8.1366926771907670e-06	-3.1491620143368823e-08	-2.2078199922280148e-07
7.1180000000009311e+00	-1.1353868452512649e-09	-1.0205664092188437e-08	9.1248482207604618e-09	-1.1350819894108633e-09	1.2525671640340407e-10	-1.6367840434773127e-11	-9.2247751494821402e-06	8.8388202364940018e-07	-8.5396110676899394e-07	-9.0759923136704515e-06	-3.5111385679546485e-08	-2.5382076423950380e-07
7.3140000000009966e+00	-1.1914627758445553e-09	-1.0904962534139749e-08	1.0304746446700626e-08	-1.2607509972492834e-09	1.4582563316001794e-10	-1.8682882572965660e-11	-1.0261865676147723e-05	9.8098994136796302e-07	-9.4911979299397363e-07	-1.0099057704637426e-05	-3.9072322631924329e-08	-2.9067798299661006e-07
7.5100000000010620e+00	-1.3708097737241646e-09	-1.2624111030781376e-08	1.1597275165957831e-08	-1.3970152090277424e-09	1.6903541678831523e-10	-2.1260347471958464e-11	-1.1383566216687116e-05	1.0859335894541704e-06	-1.0517594252612204e-06	-1.1202541335225854e-05	-4.3316465460267613e-08	-3.3167264813677901e-07
7.7060000000011275e+00	-1.4590161175345107e-09	-1.3335788304346551e-08	1.2941801776873993e-08	-1.5415742785236901e-09	1.9390669251644529e-10	-2.4069815896310136e-11	-1.2594597899007815e-05	1.1991604272789866e-06	-1.1630237067911243e-06	-1.2397957361567336e-05	-4.8361892998301410e-08	-3.7694390314969577e-07
7.9020000000011930e+00	-1.6141977099593759e-09	-1.5064493287085595e-08	1.4358885905954583e-08	-1.6932351606683739e-09	2.2085685670981040e-10	-2.7097169760710449e-11	-1.3899385796937672e-05	1.3210851630462957e-06	-1.2823253636024100e-06	-1.3681052726463635e-05	-5.4138392085532895e-08	-4.2678454208912891e-07
8.0980000000011714e+00	-1.7926796642042344e-09	-1.7166677519463387e-08	1.5975816712262995e-08	-1.8593142722256865e-09	2.5237389009852805e-10	-3.0488168611882830e-11	-1.5302035596246674e-05	1.4520867185334725e-06	-1.4106199219752662e-06	-1.5060171434636799e-05	-5.9747989327959404e-08	-4.8203678952166657e-07
8.2940000000010627e+00	-1.9217767642156598e-09	-1.8309413027057976e-08	1.7715182805245250e-08	-2.0351056744212700e-09	2.8718170355031012e-10	-3.4166961810964157e-11	-1.6807759181533157e-05	1.5926669840633440e-06	-1.5490562309015399e-06	-1.6546559666454843e-05	-6.5848761315867668e-08	-5.4284159738740241e-07
8.4900000000009541e+00	-2.0985932779667367e-09	-2.0270122874662975e-08	1.9485243977586678e-08	-2.2144906158880684e-09	3.2357324374961024e-10	-3.8020652172078011e-11	-1.8421863169295133e-05	1.7433245848639507e-06	-1.6968332629941765e-06	-1.8135255126335319e-05	-7.3260367854913970e-08	-6.0909446862926159e-07
8.6860000000008455e+00	-2.2171387988031566e-09	-2.2720867042203763e-08	2.1543216197125150e-08	-2.4118770349425311e-09	3.6680562158850413e-10	-4.2344825759178385e-11	-2.0148185888590745e-05	1.9044105996944253e-06	-1.8550969281767251e-06	-1.9833447940228087e-05	-7.9940428571171208e-08	-6.8218265724800308e-07
8.8820000000007369e+00	-2.4556732040936729e-09	-2.5518623224587451e-08	2.3712668857351210e-08	-2.6142494143023585e-09	4.1354117755107233e-10	-4.6887759102251244e-11	-2.1992665770626375e-05	2.0764950962119208e-06	-2.0242815459041807e-06	-2.1649097408544395e-05	-8.7415816962327685e-08	-7.6187533051670624e-07
9.0780000000006282e+00	-2.5144745605754794e-09	-2.6685921045639703e-08	2.6016502180378085e-08	-2.8246772056866311e-09	4.6437353276857871e-10	-5.1717210047043153e-11	-2.3960677687182675e-05	2.2600962444254182e-06	-2.2057947928102098e-06	-2.3595090777921611e-05	-9.5607180828826326e-08	-8.4873704016768354e-07
9.2740000000005196e+00	-2.8003331798892704e-09	-3.0655928980504148e-08	2.8535536315685800e-08	-3.0502752865780318e-09	5.2120075146574755e-10	-5.6994745257974285e-11	-2.6057476032726843e-05	2.4557145829707893e-06	-2.3987750013840325e-06	-2.5660691851958680e-05	-1.0388400627712126e-07	-9.4351885623601700e-07
9.4700000000004110e+00	-3.0718827377959154e-09	-3.3481309845207038e-08	3.1160186746437874e-08	-3.2837933157903962e-09	5.8182316553818924e-10	-6.2574520967719602e-11	-2.8289230839650390e-05	2.6639439063400975e-06	-2.6045635014992887e-06	-2.7865574720348127e-05	-1.1333827727888329e-07	-1.0462076804205999e-06
9.6670000000003018e+00	-3.3914284773620209e-09	-3.7058797308670353e-08	3.4118124362945698e-08	-3.5451184231486070e-09	6.5152693687892320e-10	-6.8917050389213342e-11	-3.0673359440621977e-05	2.8864211707314425e-06	-2.8250242957141925e-06	-3.0221916764228741e-05	-1.2215509428232828e-07	-1.1589345730511119e-06
9.8630000000001932e+00	-3.6698740849078382e-09	-3.8304637840965053e-08	3.7083658516433030e-08	-3.8166193077726405e-09	7.2312122961875740e-10	-7.5640936952420314e-11	-3.3192940322670237e-05	3.1216026444625428e-06	-3.0591577884800428e-06	-3.2724005174348438e-05	-1.3317810387764054e-07	-1.2797816333820531e-06
1.0059000000000085e+01	-3.8165873932075290e-09	-3.8724013806405969e-08	4.0117459026854741e-08	-4.1076950643863987e-09	7.9800621117871675e-10	-8.2979198346075459e-11	-3.5865504546983650e-05	3.3711313485848424e-06	-3.3077842540086420e-06	-3.5379905803857113e-05	-1.4620731506793229e-07	-1.4099841987061404e-06
1.0254999999999976e+01	-4.0626736105254968e-09	-4.1832787562583636e-08	4.3243119247492380e-08	-4.4126640149139233e-09	8.7678351328742303e-10	-9.0816149056399885e-11	-3.8696684056393978e-05	3.6355117617595712e-06	-3.5692236199486874e-06	-3.8177448182293358e-05	-1.6112216556159713e-07	-1.5497974715466122e-06
1.0450999999999867e+01	-4.4834819251973997e-09	-4.8220895849221331e-08	4.6677470757219800e-08	-4.7351904123471349e-09	9.6485065718410646e-10	-9.9255603639661976e-11	-4.1691246582701846e-05	3.9151594662495151e-06	-3.8441124830098872e-06	-4.1120939253939347e-05	-1.7579809050490443e-07	-1.7008073395739770e-06
1.0646999999999759e+01	-4.6263952377871380e-09	-5.0766488116812437e-08	5.0472095178220825e-08	-5.0774479143790537e-09	1.0638602831211200e-09	-1.0837011759586482e-10	-4.4854990860006371e-05	4.2106130369059172e-06	-4.1363471413516223e-06	-4.4248012611718372e-05	-1.8978793621859785e-07	-1.8640809079677834e-06
1.0842999999999650e+01	-5.1051889253025499e-09	-5.6666226298518761e-08	5.4423146210850837e-08	-5.4267261471853930e-09	1.1690369317521920e-09	-1.1785573546344753e-10	-4.8195149597352526e-05	4.5225691951871425e-06	-4.4439526364576128e-06	-4.7538614498545782e-05	-2.0529723088902381e-07	-2.0390325727792494e-06
1.1038999999999541e+01	-5.4396700305915082e-09	-6.1703083065603605e-08	5.8607728897350672e-08	-5.7903580422067171e-09	1.2825269663766719e-09	-1.2790580743739498e-10	-5.1717916454443929e-05	4.8516121687489274e-06	-4.7691502020308527e-06	-5.1014890843058219e-05	-2.2167866339410143e-07	-2.2266948185192005e-06
1.1234999999999433e+01	-5.9446636737428703e-09	-6.6616540155212930e-08	6.3151243439771965e-08	-6.1830944405745914e-09	1.4078927594670964e-09	-1.3892294971761029e-10	-5.5429585121977861e-05	5.1983478637792817e-06	-5.1126748209038764e-06	-5.4684182466153705e-05	-2.3770465793952489e-07	-2.4286764963383727e-06
1.1430999999999324e+01	-6.3343049591536405e-09	-6.9731097542757019e-08	6.7683086495505902e-08	-6.5840211189814638e-09	1.5355781416459854e-09	-1.5037671342267498e-10	-5.9338726204763994e-05	5.5636089668095010e-06	-5.4755287019372675e-06	-5.8558983901694409e-05	-2.5769666371067150e-07	-2.6435405281143696e-06
1.1626999999999216e+01	-6.5219080841810816e-09	-7.1791824133756834e-08	7.2487190746690731e-08	-7.0129117770015869e-09	1.6732559968477686e-09	-1.6281213633625659e-10	-6.3451033108150769e-05	5.9479140245291181e-06	-5.8572813219468534e-06	-6.2638055238620148e-05	-2.7862928047602678e-07	-2.8734861253666569e-06
1.1822999999999107e+01	-7.3003535764277136e-09	-8.1859390208109501e-08	7.7555682465258133e-08	-7.4587392263428541e-09	1.8209998600549579e-09	-1.7595341207894589e-10	-6.7773363935265513e-05	6.3518919915367592e-06	-6.2554731033243831e-06	-6.6893853916377317e-05	-3.0065524937385241e-07	-3.1186857639845814e-06
1.2018999999998998e+01	-7.5708676458547271e-09	-8.3710200158267826e-08	8.3157787993014633e-08	-7.9494636076018207e-09	1.9867042498537167e-09	-1.9060663722884770e-10	-7.2311847931343486e-05	6.7761305134373505e-06	-6.6784442783179925e-06	-7.1404519871614801e-05	-3.2085681098978457e-07	-3.3825208970102734e-06
1.2214999999998890e+01	-8.1396922900579904e-09	-8.6322211911040231e-08	8.8673137153618501e-08	-8.4544141218233097e-09	2.1531776538600531e-09	-2.0594258809970859e-10	-7.7076516845305641e-05	7.2216202544858247e-06	-7.1220603715173536e-06	-7.6136145175082138e-05	-3.4682977742769661e-07	-3.6613600361532588e-06
1.2410999999998781e+01	-8.8802902514714052e-09	-9.5006343342973379e-08	9.4248601948419834e-08	-8.9789893910496614e-09	2.3244997993642947e-09	-2.2213045137669425e-10	-8.2073575007827944e-05	7.6889106047557771e-06	-7.5830458667479286e-06	-8.1060789349467056e-05	-3.7698293880905288e-07	-3.9560421637530687e-06
1.2606999999998672e+01	-9.4678788466024394e-09	-1.0278804496766977e-07	1.0039549330083112e-07	-9.5458692980661556e-09	2.5158359540659796e-09	-2.3986260448601779e-10	-8.7307456030306260e-05	8.1783725283497143e-06	-8.0658487844391144e-06	-8.6219155969132502e-05	-4.0515092934444815e-07	-4.2709975215192050e-06
1.2803999999998563e+01	-9.7848333059027239e-09	-1.0562163012766040e-07	1.0682620925644126e-07	-1.0135966106846749e-08	2.7192694567272863e-09	-2.5861866821190161e-10	-9.2815360960580204e-05	8.6935058009175270e-06	-8.5761851584129674e-06	-9.1669601079171035e-05	-4.3569731562952232e-07	-4.6070649148016785e-06
1.2999999999998455e+01	-1.0770843332519296e-08	-1.1771875532684214e-07	1.1364213204315902e-07	-1.0760177374255719e-08	2.9380819166356692e-09	-2.7874354836392485e-10	-9.8548149541647110e-05	9.2297110689356333e-06	-9.1041970359383663e-06	-9.7303988653765219e-05	-4.6628602239413994e-07	-4.9621964701855635e-06
1.3195999999998346e+01	-1.1432063289603732e-08	-1.2356456888547551e-07	1.2041124988497498e-07	-1.1385512482005965e-08	3.1593373370472677e-09	-2.9925512176433875e-10	-1.0454254855369122e-04	9.7904417461324064e-06	-9.6576736581871501e-06	-1.0321964741447476e-04	-5.0337726215785350e-07	-5.3361518817407990e-06
1.3391999999998237e+01	-1.1757377523689073e-08	-1.3050170924023354e-07	1.2750858566942701e-07	-1.2029370268777850e-08	3.3946878162016811e-09	-3.2069418639605101e-10	-1.1080433022489014e-04	1.0376196282476660e-05	-1.0234000587932527e-05	-1.0938552801277323e-04	-5.4215864445832210e-07	-5.7315848035502550e-06
1.3587999999998129e+01	-1.2296952972885991e-08	-1.4070414015735897e-07	1.3554032706511230e-07	-1.2724591280009133e-08	3.6638683719312100e-09	-3.4412737921661451e-10	-1.1733845210837772e-04	1.0987409391031931e-05	-1.0835764465731940e-05	-1.1581225363969900e-04	-5.7456724474490147e-07	-6.1538167468524106e-06
1.3783999999998020e+01	-1.2611884283672052e-08	-1.4300220466124410e-07	1.4380586923813647e-07	-1.3439030528042020e-08	3.9453225094677208e-09	-3.6857061266744016e-10	-1.2415629807900025e-04	1.1625224137988044e-05	-1.1469132017281875e-05	-1.2256296408094647e-04	-6.1040436147489638e-07	-6.5998621985111552e-06
1.3979999999997911e+01	-1.3753257469228934e-08	-1.5295096076834035e-07	1.5198111245387726e-07	-1.4164639780616269e-08	4.2285883833684672e-09	-3.9377367232417123e-10	-1.3126767201910704e-04	1.2290592301414330e-05	-1.2125548910297463e-05	-1.2957140703354130e-04	-6.5441596092081260e-07	-7.0672091856597256e-06
1.4175999999997803e+01	-1.4461947093576452e-08	-1.5812292825210681e-07	1.6082915179742674e-07	-1.4954625414168946e-08	4.5388855935693144e-09	-4.2151687482018597e-10	-1.3867744359635973e-04	1.2983940367060132e-05	-1.2811599629696853e-05	-1.3689411987245726e-04	-6.9626408828683846e-07	-7.5630820198633000e-06
1.4371999999997694e+01	-1.5951993608829333e-08	-1.7289845474783898e-07	1.6994258133860721e-07	-1.5784083092274119e-08	4.8632366352820502e-09	-4.5103448855991576e-10	-1.4639582779098480e-04	1.3706255445140767e-05	-1.3524246106070871e-05	-1.4448923809785264e-04	-7.4193753230277323e-07	-8.0850913140975540e-06
1.4567999999997586e+01	-1.6221652340517839e-08	-1.7166045811361344e-07	1.7907877882995361e-07	-1.6639180330343080e-08	5.1935615600755910e-09	-4.8189462006321540e-10	-1.5443213884491864e-04	1.4458412512707293e-05	-1.4270379389234981e-05	-1.5245395453450559e-04	-7.9531909899391784e-07	-8.6327555121265892e-06
1.4763999999997477e+01	-1.6776947850928357e-08	-1.8346915962900673e-07	1.8847546923774418e-07	-1.7515046580785984e-08	5.5380293534075060e-09	-5.1395287363730168e-10	-1.6279284072878979e-04	1.5240953825190773e-05	-1.5038647477657628e-05	-1.6066403151301201e-04	-8.5286647348067802e-07	-9.2067003755737730e-06
1.4959999999997368e+01	-1.7413471730697872e-08	-2.0084248840461603e-07	1.9853723413644412e-07	-1.8402967972718226e-08	5.9111234273187171e-09	-5.4692113431408426e-10	-1.7148335743419354e-04	1.6054312207528540e-05	-1.5832711391221047e-05	-1.6916132568143403e-04	-9.0852918194489473e-07	-9.8107315416174293e-06
1.5155999999997260e+01	-1.8635046039167789e-08	-2.2175452899828624e-07	2.0981858132021260e-07	-1.9340250434192196e-08	6.3334125841293293e-09	-5.8213488343963449e-10	-1.8050972922545406e-04	1.6899051019063803e-05	-1.6659590503241449e-05	-1.7798956129003786e-04	-9.5411237152118380e-07	-1.0451458564848269e-05
1.5351999999997151e+01	-1.9339238157594766e-08	-2.1925089343697346e-07	2.2175920545187736e-07	-2.0343475417656089e-08	6.7861847251523568e-09	-6.2024463136880924e-10	-1.8988478511819517e-04	1.7776539728448177e-05	-1.7535307157822943e-05	-1.8729898171162440e-04	-9.9896682011076460e-07	-1.1129526948020779e-05
1.5547999999997042e+01	-2.1848230798572877e-08	-2.2780936106379559e-07	2.3303966643001021e-07	-2.1383405569664138e-08	7.2219028725195386e-09	-6.6025316043886304e-10	-1.9962499146063307e-04	1.8688475566766656e-05	-1.8441863036310147e-05	-1.9693979020459865e-04	-1.0641269463227486e-06	-1.1833129324438677e-05
1.5743999999996934e+01	-2.3268441621084922e-08	-2.3146887739696527e-07	2.4398789829518251e-07	-2.2489266780078694e-08	7.6516605442766081e-09	-7.0328095133343021e-10	-2.0973762836758907e-04	1.9635486317308087e-05	-1.9379422867000658e-05	-2.0693447132730984e-04	-1.1450302538313878e-06	-1.2564935059604050e-05
1.5940999999996825e+01	-2.4221465848048806e-08	-2.3839426986269923e-07	2.5570196482774921e-07	-2.3698310793696104e-08	8.1162082602012404e-09	-7.5081981700704871e-10	-2.2027942744153129e-04	2.0622747646035844e-05	-2.0349052021718755e-05	-2.1728961312319898e-04	-1.2256055632752744e-06	-1.3336304887985913e-05
1.6136999999996959e+01	-2.4449039205797301e-08	-2.4861516062246755e-07	2.6749352956569149e-07	-2.4906280209321556e-08	8.5900451786392111e-09	-7.9901668360641989e-10	-2.3115174171478052e-04	2.1640930283012177e-05	-2.1341829002965271e-05	-2.2790768895467693e-04	-1.3139607347946780e-06	-1.4134926256277271e-05
1.6332999999997199e+01	-2.5403732517432970e-08	-2.7474691275913323e-07	2.8035333160652621e-07	-2.6140997714200673e-08	9.1113703246730327e-09	-8.4894169283698470e-10	-2.4240952037623900e-04	2.2695051312423872e-05	-2.2358347444027513e-05	-2.3880195332987394e-04	-1.3950427417759130e-06	-1.4972214820806727e-05
1.6528999999997438e+01	-2.6825715703813999e-08	-3.0219783955148699e-07	2.9452363643407540e-07	-2.7406910804726348e-08	9.6909368180379341e-09	-9.0079125299243085e-10	-2.5405979809166399e-04	2.3785781870935702e-05	-2.3414362558355798e-05	-2.5008619715796812e-04	-1.4650048274334467e-06	-1.5854733658118816e-05
